T , <E> , Cv , X , <|M|>
1 , -1.002 , 3.999984 , 0.999996 , 0.501
1 , -1.004 , 3.999936 , 0.999984 , 0.502
1 , -1.006 , 3.999856 , 0.999964 , 0.503
1 , -1.008 , 3.999744 , 0.999936 , 0.504
1 , -1.01 , 3.9996 , 0.9999 , 0.505
1 , -1.012 , 3.999424 , 0.999856 , 0.506
1 , -1.014 , 3.999216 , 0.999804 , 0.507
1 , -1.016 , 3.998976 , 0.999744 , 0.508
1 , -1.018 , 3.998704 , 0.999676 , 0.509
1 , -1.02 , 3.9984 , 0.9996 , 0.51
1 , -1.022 , 3.998064 , 0.999516 , 0.511
1 , -1.024 , 3.997696 , 0.999424 , 0.512
1 , -1.026 , 3.997296 , 0.999324 , 0.513
1 , -1.028 , 3.996864 , 0.999216 , 0.514
1 , -1.03 , 3.9964 , 0.9991 , 0.515
1 , -1.032 , 3.995904 , 0.998976 , 0.516
1 , -1.034 , 3.995376 , 0.998844 , 0.517
1 , -1.036 , 3.994816 , 0.998704 , 0.518
1 , -1.038 , 3.994224 , 0.998556 , 0.519
1 , -1.04 , 3.9936 , 0.9984 , 0.52
1 , -1.042 , 3.992944 , 0.998236 , 0.521
1 , -1.044 , 3.992256 , 0.998064 , 0.522
1 , -1.046 , 3.991536 , 0.997884 , 0.523
1 , -1.048 , 3.990784 , 0.997696 , 0.524
1 , -1.05 , 3.99 , 0.9975 , 0.525
1 , -1.052 , 3.989184 , 0.997296 , 0.526
1 , -1.054 , 3.988336 , 0.997084 , 0.527
1 , -1.056 , 3.987456 , 0.996864 , 0.528
1 , -1.058 , 3.986544 , 0.996636 , 0.529
1 , -1.06 , 3.9856 , 0.9964 , 0.53
1 , -1.062 , 3.984624 , 0.996156 , 0.531
1 , -1.064 , 3.983616 , 0.995904 , 0.532
1 , -1.066 , 3.982576 , 0.995644 , 0.533
1 , -1.068 , 3.981504 , 0.995376 , 0.534
1 , -1.07 , 3.9804 , 0.9951 , 0.535
1 , -1.072 , 3.979264 , 0.994816 , 0.536
1 , -1.074 , 3.978096 , 0.994524 , 0.537
1 , -1.076 , 3.976896 , 0.994224 , 0.538
1 , -1.078 , 3.975664 , 0.993916 , 0.539
1 , -1.08 , 3.9744 , 0.9936 , 0.54
1 , -1.082 , 3.973104 , 0.993276 , 0.541
1 , -1.084 , 3.971776 , 0.992944 , 0.542
1 , -1.086 , 3.970416 , 0.992604 , 0.543
1 , -1.088 , 3.969024 , 0.992256 , 0.544
1 , -1.09 , 3.9676 , 0.9919 , 0.545
1 , -1.092 , 3.966144 , 0.991536 , 0.546
1 , -1.094 , 3.964656 , 0.991164 , 0.547
1 , -1.096 , 3.963136 , 0.990784 , 0.548
1 , -1.098 , 3.961584 , 0.990396 , 0.549
1 , -1.1 , 3.96 , 0.99 , 0.55
1 , -1.102 , 3.958384 , 0.989596 , 0.551
1 , -1.104 , 3.956736 , 0.989184 , 0.552
1 , -1.106 , 3.955056 , 0.988764 , 0.553
1 , -1.108 , 3.953344 , 0.988336 , 0.554
1 , -1.11 , 3.9516 , 0.9879 , 0.555
1 , -1.112 , 3.949824 , 0.987456 , 0.556
1 , -1.114 , 3.948016 , 0.987004 , 0.557
1 , -1.116 , 3.946176 , 0.986544 , 0.558
1 , -1.118 , 3.944304 , 0.986076 , 0.559
1 , -1.12 , 3.9424 , 0.9856 , 0.56
1 , -1.122 , 3.940464 , 0.985116 , 0.561
1 , -1.124 , 3.938496 , 0.984624 , 0.562
1 , -1.126 , 3.936496 , 0.984124 , 0.563
1 , -1.128 , 3.934464 , 0.983616 , 0.564
1 , -1.13 , 3.9324 , 0.9831 , 0.565
1 , -1.132 , 3.930304 , 0.982576 , 0.566
1 , -1.134 , 3.928176 , 0.982044 , 0.567
1 , -1.136 , 3.926016 , 0.981504 , 0.568
1 , -1.138 , 3.923824 , 0.980956 , 0.569
1 , -1.14 , 3.9216 , 0.9804 , 0.57
1 , -1.142 , 3.919344 , 0.979836 , 0.571
1 , -1.144 , 3.917056 , 0.979264 , 0.572
1 , -1.146 , 3.914736 , 0.978684 , 0.573
1 , -1.148 , 3.912384 , 0.978096 , 0.574
1 , -1.15 , 3.91 , 0.9775 , 0.575
1 , -1.152 , 3.907584 , 0.976896 , 0.576
1 , -1.154 , 3.905136 , 0.976284 , 0.577
1 , -1.156 , 3.902656 , 0.975664 , 0.578
1 , -1.158 , 3.900144 , 0.975036 , 0.579
1 , -1.16 , 3.8976 , 0.9744 , 0.58
1 , -1.162 , 3.895024 , 0.973756 , 0.581
1 , -1.164 , 3.892416 , 0.973104 , 0.582
1 , -1.166 , 3.889776 , 0.972444 , 0.583
1 , -1.168 , 3.887104 , 0.971776 , 0.584
1 , -1.17 , 3.8844 , 0.9711 , 0.585
1 , -1.172 , 3.881664 , 0.970416 , 0.586
1 , -1.174 , 3.878896 , 0.969724 , 0.587
1 , -1.176 , 3.876096 , 0.969024 , 0.588
1 , -1.178 , 3.873264 , 0.968316 , 0.589
1 , -1.18 , 3.8704 , 0.9676 , 0.59
1 , -1.182 , 3.867504 , 0.966876 , 0.591
1 , -1.184 , 3.864576 , 0.966144 , 0.592
1 , -1.186 , 3.861616 , 0.965404 , 0.593
1 , -1.188 , 3.858624 , 0.964656 , 0.594
1 , -1.19 , 3.8556 , 0.9639 , 0.595
1 , -1.192 , 3.852544 , 0.963136 , 0.596
1 , -1.194 , 3.849456 , 0.962364 , 0.597
1 , -1.196 , 3.846336 , 0.961584 , 0.598
1 , -1.198 , 3.843184 , 0.960796 , 0.599
1 , -1.2 , 3.84 , 0.96 , 0.6
1 , -1.202 , 3.836784 , 0.959196 , 0.601
1 , -1.204 , 3.833536 , 0.958384 , 0.602
1 , -1.206 , 3.830256 , 0.957564 , 0.603
1 , -1.208 , 3.826944 , 0.956736 , 0.604
1 , -1.21 , 3.8236 , 0.9559 , 0.605
1 , -1.212 , 3.820224 , 0.955056 , 0.606
1 , -1.214 , 3.816816 , 0.954204 , 0.607
1 , -1.216 , 3.813376 , 0.953344 , 0.608
1 , -1.218 , 3.809904 , 0.952476 , 0.609
1 , -1.22 , 3.8064 , 0.9516 , 0.61
1 , -1.222 , 3.802864 , 0.950716 , 0.611
1 , -1.224 , 3.799296 , 0.949824 , 0.612
1 , -1.226 , 3.795696 , 0.948924 , 0.613
1 , -1.228 , 3.792064 , 0.948016 , 0.614
1 , -1.23 , 3.7884 , 0.9471 , 0.615
1 , -1.232 , 3.784704 , 0.946176 , 0.616
1 , -1.234 , 3.780976 , 0.945244 , 0.617
1 , -1.236 , 3.777216 , 0.944304 , 0.618
1 , -1.238 , 3.773424 , 0.943356 , 0.619
1 , -1.24 , 3.7696 , 0.9424 , 0.62
1 , -1.242 , 3.765744 , 0.941436 , 0.621
1 , -1.244 , 3.761856 , 0.940464 , 0.622
1 , -1.246 , 3.757936 , 0.939484 , 0.623
1 , -1.248 , 3.753984 , 0.938496 , 0.624
1 , -1.25 , 3.75 , 0.9375 , 0.625
1 , -1.252 , 3.745984 , 0.936496 , 0.626
1 , -1.254 , 3.741936 , 0.935484 , 0.627
1 , -1.256 , 3.737856 , 0.934464 , 0.628
1 , -1.258 , 3.733744 , 0.933436 , 0.629
1 , -1.26 , 3.7296 , 0.9324 , 0.63
1 , -1.262 , 3.725424 , 0.931356 , 0.631
1 , -1.264 , 3.721216 , 0.930304 , 0.632
1 , -1.266 , 3.716976 , 0.929244 , 0.633
1 , -1.268 , 3.712704 , 0.928176 , 0.634
1 , -1.27 , 3.7084 , 0.9271 , 0.635
1 , -1.272 , 3.704064 , 0.926016 , 0.636
1 , -1.274 , 3.699696 , 0.924924 , 0.637
1 , -1.276 , 3.695296 , 0.923824 , 0.638
1 , -1.278 , 3.690864 , 0.922716 , 0.639
1 , -1.28 , 3.6864 , 0.9216 , 0.64
1 , -1.282 , 3.681904 , 0.920476 , 0.641
1 , -1.284 , 3.677376 , 0.919344 , 0.642
1 , -1.286 , 3.672816 , 0.918204 , 0.643
1 , -1.288 , 3.668224 , 0.917056 , 0.644
1 , -1.29 , 3.6636 , 0.9159 , 0.645
1 , -1.292 , 3.658944 , 0.914736 , 0.646
1 , -1.294 , 3.654256 , 0.913564 , 0.647
1 , -1.296 , 3.649536 , 0.912384 , 0.648
1 , -1.298 , 3.644784 , 0.911196 , 0.649
1 , -1.3 , 3.64 , 0.91 , 0.65
1 , -1.302 , 3.635184 , 0.908796 , 0.651
1 , -1.304 , 3.630336 , 0.907584 , 0.652
1 , -1.306 , 3.625456 , 0.906364 , 0.653
1 , -1.308 , 3.620544 , 0.905136 , 0.654
1 , -1.31 , 3.6156 , 0.9039 , 0.655
1 , -1.312 , 3.610624 , 0.902656 , 0.656
1 , -1.314 , 3.605616 , 0.901404 , 0.657
1 , -1.316 , 3.600576 , 0.900144 , 0.658
1 , -1.318 , 3.595504 , 0.898876 , 0.659
1 , -1.32 , 3.5904 , 0.8976 , 0.66
1 , -1.322 , 3.585264 , 0.896316 , 0.661
1 , -1.324 , 3.580096 , 0.895024 , 0.662
1 , -1.326 , 3.574896 , 0.893724 , 0.663
1 , -1.328 , 3.569664 , 0.892416 , 0.664
1 , -1.33 , 3.5644 , 0.8911 , 0.665
1 , -1.332 , 3.559104 , 0.889776 , 0.666
1 , -1.334 , 3.553776 , 0.888444 , 0.667
1 , -1.336 , 3.548416 , 0.887104 , 0.668
1 , -1.338 , 3.543024 , 0.885756 , 0.669
1 , -1.34 , 3.5376 , 0.8844 , 0.67
1 , -1.342 , 3.532144 , 0.883036 , 0.671
1 , -1.344 , 3.526656 , 0.881664 , 0.672
1 , -1.346 , 3.521136 , 0.880284 , 0.673
1 , -1.348 , 3.515584 , 0.878896 , 0.674
1 , -1.35 , 3.51 , 0.8775 , 0.675
1 , -1.352 , 3.504384 , 0.876096 , 0.676
1 , -1.354 , 3.498736 , 0.874684 , 0.677
1 , -1.356 , 3.493056 , 0.873264 , 0.678
1 , -1.358 , 3.487344 , 0.871836 , 0.679
1 , -1.36 , 3.4816 , 0.8704 , 0.68
1 , -1.362 , 3.475824 , 0.868956 , 0.681
1 , -1.364 , 3.470016 , 0.867504 , 0.682
1 , -1.366 , 3.464176 , 0.866044 , 0.683
1 , -1.368 , 3.458304 , 0.864576 , 0.684
1 , -1.37 , 3.4524 , 0.8631 , 0.685
1 , -1.372 , 3.446464 , 0.861616 , 0.686
1 , -1.374 , 3.440496 , 0.860124 , 0.687
1 , -1.376 , 3.434496 , 0.858624 , 0.688
1 , -1.378 , 3.428464 , 0.857116 , 0.689
1 , -1.38 , 3.4224 , 0.8556 , 0.69
1 , -1.382 , 3.416304 , 0.854076 , 0.691
1 , -1.384 , 3.410176 , 0.852544 , 0.692
1 , -1.386 , 3.404016 , 0.851004 , 0.693
1 , -1.388 , 3.397824 , 0.849456 , 0.694
1 , -1.39 , 3.3916 , 0.8479 , 0.695
1 , -1.392 , 3.385344 , 0.846336 , 0.696
1 , -1.394 , 3.379056 , 0.844764 , 0.697
1 , -1.396 , 3.372736 , 0.843184 , 0.698
1 , -1.398 , 3.366384 , 0.841596 , 0.699
1 , -1.4 , 3.36 , 0.84 , 0.7
1 , -1.402 , 3.353584 , 0.838396 , 0.701
1 , -1.404 , 3.347136 , 0.836784 , 0.702
1 , -1.406 , 3.340656 , 0.835164 , 0.703
1 , -1.408 , 3.334144 , 0.833536 , 0.704
1 , -1.41 , 3.3276 , 0.8319 , 0.705
1 , -1.412 , 3.321024 , 0.830256 , 0.706
1 , -1.414 , 3.314416 , 0.828604 , 0.707
1 , -1.416 , 3.307776 , 0.826944 , 0.708
1 , -1.418 , 3.301104 , 0.825276 , 0.709
1 , -1.42 , 3.2944 , 0.8236 , 0.71
1 , -1.422 , 3.287664 , 0.821916 , 0.711
1 , -1.424 , 3.280896 , 0.820224 , 0.712
1 , -1.426 , 3.274096 , 0.818524 , 0.713
1 , -1.428 , 3.267264 , 0.816816 , 0.714
1 , -1.43 , 3.2604 , 0.8151 , 0.715
1 , -1.432 , 3.253504 , 0.813376 , 0.716
1 , -1.434 , 3.246576 , 0.811644 , 0.717
1 , -1.436 , 3.239616 , 0.809904 , 0.718
1 , -1.438 , 3.232624 , 0.808156 , 0.719
1 , -1.44 , 3.2256 , 0.8064 , 0.72
1 , -1.442 , 3.218544 , 0.804636 , 0.721
1 , -1.444 , 3.211456 , 0.802864 , 0.722
1 , -1.446 , 3.204336 , 0.801084 , 0.723
1 , -1.448 , 3.197184 , 0.799296 , 0.724
1 , -1.45 , 3.19 , 0.7975 , 0.725
1 , -1.452 , 3.182784 , 0.795696 , 0.726
1 , -1.454 , 3.175536 , 0.793884 , 0.727
1 , -1.456 , 3.168256 , 0.792064 , 0.728
1 , -1.458 , 3.160944 , 0.790236 , 0.729
1 , -1.46 , 3.1536 , 0.7884 , 0.73
1 , -1.462 , 3.146224 , 0.786556 , 0.731
1 , -1.464 , 3.138816 , 0.784704 , 0.732
1 , -1.466 , 3.131376 , 0.782844 , 0.733
1 , -1.468 , 3.123904 , 0.780976 , 0.734
1 , -1.47 , 3.1164 , 0.7791 , 0.735
1 , -1.472 , 3.108864 , 0.777216 , 0.736
1 , -1.474 , 3.101296 , 0.775324 , 0.737
1 , -1.476 , 3.093696 , 0.773424 , 0.738
1 , -1.478 , 3.086064 , 0.771516 , 0.739
1 , -1.48 , 3.0784 , 0.7696 , 0.74
1 , -1.482 , 3.070704 , 0.767676 , 0.741
1 , -1.484 , 3.062976 , 0.765744 , 0.742
1 , -1.486 , 3.055216 , 0.763804 , 0.743
1 , -1.488 , 3.047424 , 0.761856 , 0.744
1 , -1.49 , 3.0396 , 0.7599 , 0.745
1 , -1.492 , 3.031744 , 0.757936 , 0.746
1 , -1.494 , 3.023856 , 0.755964 , 0.747
1 , -1.496 , 3.015936 , 0.753984 , 0.748
1 , -1.498 , 3.007984 , 0.751996 , 0.749
1 , -1.5 , 3 , 0.75 , 0.75
1 , -1.502 , 2.991984 , 0.747996 , 0.751
1 , -1.504 , 2.983936 , 0.745984 , 0.752
1 , -1.506 , 2.975856 , 0.743964 , 0.753
1 , -1.508 , 2.967744 , 0.741936 , 0.754
1 , -1.51 , 2.9596 , 0.7399 , 0.755
1 , -1.512 , 2.951424 , 0.737856 , 0.756
1 , -1.514 , 2.943216 , 0.735804 , 0.757
1 , -1.516 , 2.934976 , 0.733744 , 0.758
1 , -1.518 , 2.926704 , 0.731676 , 0.759
1 , -1.52 , 2.9184 , 0.7296 , 0.76
1 , -1.522 , 2.910064 , 0.727516 , 0.761
1 , -1.524 , 2.901696 , 0.725424 , 0.762
1 , -1.526 , 2.893296 , 0.723324 , 0.763
1 , -1.528 , 2.884864 , 0.721216 , 0.764
1 , -1.53 , 2.8764 , 0.7191 , 0.765
1 , -1.532 , 2.867904 , 0.716976 , 0.766
1 , -1.534 , 2.859376 , 0.714844 , 0.767
1 , -1.536 , 2.850816 , 0.712704 , 0.768
1 , -1.538 , 2.842224 , 0.710556 , 0.769
1 , -1.54 , 2.8336 , 0.7084 , 0.77
1 , -1.542 , 2.824944 , 0.706236 , 0.771
1 , -1.544 , 2.816256 , 0.704064 , 0.772
1 , -1.546 , 2.807536 , 0.701884 , 0.773
1 , -1.548 , 2.798784 , 0.699696 , 0.774
1 , -1.55 , 2.79 , 0.6975 , 0.775
1 , -1.552 , 2.781184 , 0.695296 , 0.776
1 , -1.554 , 2.772336 , 0.693084 , 0.777
1 , -1.556 , 2.763456 , 0.690864 , 0.778
1 , -1.558 , 2.754544 , 0.688636 , 0.779
1 , -1.56 , 2.7456 , 0.6864 , 0.78
1 , -1.562 , 2.736624 , 0.684156 , 0.781
1 , -1.564 , 2.727616 , 0.681904 , 0.782
1 , -1.566 , 2.718576 , 0.679644 , 0.783
1 , -1.568 , 2.709504 , 0.677376 , 0.784
1 , -1.57 , 2.7004 , 0.6751 , 0.785
1 , -1.572 , 2.691264 , 0.672816 , 0.786
1 , -1.574 , 2.682096 , 0.670524 , 0.787
1 , -1.576 , 2.672896 , 0.668224 , 0.788
1 , -1.578 , 2.663664 , 0.665916 , 0.789
1 , -1.58 , 2.6544 , 0.6636 , 0.79
1 , -1.582 , 2.645104 , 0.661276 , 0.791
1 , -1.584 , 2.635776 , 0.658944 , 0.792
1 , -1.586 , 2.626416 , 0.656604 , 0.793
1 , -1.588 , 2.617024 , 0.654256 , 0.794
1 , -1.59 , 2.6076 , 0.6519 , 0.795
1 , -1.592 , 2.598144 , 0.649536 , 0.796
1 , -1.594 , 2.588656 , 0.647164 , 0.797
1 , -1.596 , 2.579136 , 0.644784 , 0.798
1 , -1.598 , 2.569584 , 0.642396 , 0.799
1 , -1.6 , 2.56 , 0.64 , 0.8
1 , -1.602 , 2.550384 , 0.637596 , 0.801
1 , -1.604 , 2.540736 , 0.635184 , 0.802
1 , -1.606 , 2.531056 , 0.632764 , 0.803
1 , -1.608 , 2.521344 , 0.630336 , 0.804
1 , -1.61 , 2.5116 , 0.6279 , 0.805
1 , -1.612 , 2.501824 , 0.625456 , 0.806
1 , -1.614 , 2.492016 , 0.623004 , 0.807
1 , -1.616 , 2.482176 , 0.620544 , 0.808
1 , -1.618 , 2.472304 , 0.618076 , 0.809
1 , -1.62 , 2.4624 , 0.6156 , 0.81
1 , -1.622 , 2.452464 , 0.613116 , 0.811
1 , -1.624 , 2.442496 , 0.610624 , 0.812
1 , -1.626 , 2.432496 , 0.608124 , 0.813
1 , -1.628 , 2.422464 , 0.605616 , 0.814
1 , -1.63 , 2.4124 , 0.6031 , 0.815
1 , -1.632 , 2.402304 , 0.600576 , 0.816
1 , -1.634 , 2.392176 , 0.598044 , 0.817
1 , -1.636 , 2.382016 , 0.595504 , 0.818
1 , -1.638 , 2.371824 , 0.592956 , 0.819
1 , -1.64 , 2.3616 , 0.5904 , 0.82
1 , -1.642 , 2.351344 , 0.587836 , 0.821
1 , -1.644 , 2.341056 , 0.585264 , 0.822
1 , -1.646 , 2.330736 , 0.582684 , 0.823
1 , -1.648 , 2.320384 , 0.580096 , 0.824
1 , -1.65 , 2.31 , 0.5775 , 0.825
1 , -1.652 , 2.299584 , 0.574896 , 0.826
1 , -1.654 , 2.289136 , 0.572284 , 0.827
1 , -1.656 , 2.278656 , 0.569664 , 0.828
1 , -1.658 , 2.268144 , 0.567036 , 0.829
1 , -1.66 , 2.2576 , 0.5644 , 0.83
1 , -1.662 , 2.247024 , 0.561756 , 0.831
1 , -1.664 , 2.236416 , 0.559104 , 0.832
1 , -1.666 , 2.225776 , 0.556444 , 0.833
1 , -1.668 , 2.215104 , 0.553776 , 0.834
1 , -1.67 , 2.2044 , 0.5511 , 0.835
1 , -1.672 , 2.193664 , 0.548416 , 0.836
1 , -1.674 , 2.182896 , 0.545724 , 0.837
1 , -1.676 , 2.172096 , 0.543024 , 0.838
1 , -1.678 , 2.161264 , 0.540316 , 0.839
1 , -1.68 , 2.1504 , 0.5376 , 0.84
1 , -1.682 , 2.139504 , 0.534876 , 0.841
1 , -1.684 , 2.128576 , 0.532144 , 0.842
1 , -1.686 , 2.117616 , 0.529404 , 0.843
1 , -1.688 , 2.106624 , 0.526656 , 0.844
1 , -1.69 , 2.0956 , 0.5239 , 0.845
1 , -1.692 , 2.084544 , 0.521136 , 0.846
1 , -1.694 , 2.073456 , 0.518364 , 0.847
1 , -1.696 , 2.062336 , 0.515584 , 0.848
1 , -1.698 , 2.051184 , 0.512796 , 0.849
1 , -1.7 , 2.04 , 0.51 , 0.85
1 , -1.702 , 2.028784 , 0.507196 , 0.851
1 , -1.704 , 2.017536 , 0.504384 , 0.852
1 , -1.706 , 2.006256 , 0.501564 , 0.853
1 , -1.708 , 1.994944 , 0.498736 , 0.854
1 , -1.71 , 1.9836 , 0.4959 , 0.855
1 , -1.712 , 1.972224 , 0.493056 , 0.856
1 , -1.714 , 1.960816 , 0.490204 , 0.857
1 , -1.716 , 1.949376 , 0.487344 , 0.858
1 , -1.718 , 1.937904 , 0.484476 , 0.859
1 , -1.72 , 1.9264 , 0.4816 , 0.86
1 , -1.722 , 1.914864 , 0.478716 , 0.861
1 , -1.724 , 1.903296 , 0.475824 , 0.862
1 , -1.726 , 1.891696 , 0.472924 , 0.863
1 , -1.728 , 1.880064 , 0.470016 , 0.864
1 , -1.73 , 1.8684 , 0.4671 , 0.865
1 , -1.732 , 1.856704 , 0.464176 , 0.866
1 , -1.734 , 1.844976 , 0.461244 , 0.867
1 , -1.736 , 1.833216 , 0.458304 , 0.868
1 , -1.738 , 1.821424 , 0.455356 , 0.869
1 , -1.74 , 1.8096 , 0.4524 , 0.87
1 , -1.742 , 1.797744 , 0.449436 , 0.871
1 , -1.744 , 1.785856 , 0.446464 , 0.872
1 , -1.746 , 1.773936 , 0.443484 , 0.873
1 , -1.748 , 1.761984 , 0.440496 , 0.874
1 , -1.75 , 1.75 , 0.4375 , 0.875
1 , -1.752 , 1.737984 , 0.434496 , 0.876
1 , -1.754 , 1.725936 , 0.431484 , 0.877
1 , -1.756 , 1.713856 , 0.428464 , 0.878
1 , -1.758 , 1.701744 , 0.425436 , 0.879
1 , -1.76 , 1.6896 , 0.4224 , 0.88
1 , -1.762 , 1.677424 , 0.419356 , 0.881
1 , -1.764 , 1.665216 , 0.416304 , 0.882
1 , -1.766 , 1.652976 , 0.413244 , 0.883
1 , -1.768 , 1.640704 , 0.410176 , 0.884
1 , -1.77 , 1.6284 , 0.4071 , 0.885
1 , -1.772 , 1.616064 , 0.404016 , 0.886
1 , -1.774 , 1.603696 , 0.400924 , 0.887
1 , -1.776 , 1.591296 , 0.397824 , 0.888
1 , -1.778 , 1.578864 , 0.394716 , 0.889
1 , -1.78 , 1.5664 , 0.3916 , 0.89
1 , -1.782 , 1.553904 , 0.388476 , 0.891
1 , -1.784 , 1.541376 , 0.385344 , 0.892
1 , -1.786 , 1.528816 , 0.382204 , 0.893
1 , -1.788 , 1.516224 , 0.379056 , 0.894
1 , -1.79 , 1.5036 , 0.3759 , 0.895
1 , -1.792 , 1.490944 , 0.372736 , 0.896
1 , -1.794 , 1.478256 , 0.369564 , 0.897
1 , -1.796 , 1.465536 , 0.366384 , 0.898
1 , -1.798 , 1.452784 , 0.363196 , 0.899
1 , -1.8 , 1.44 , 0.36 , 0.9
1 , -1.802 , 1.427184 , 0.356796 , 0.901
1 , -1.804 , 1.414336 , 0.353584 , 0.902
1 , -1.806 , 1.401456 , 0.350364 , 0.903
1 , -1.808 , 1.388544 , 0.347136 , 0.904
1 , -1.81 , 1.3756 , 0.3439 , 0.905
1 , -1.812 , 1.362624 , 0.340656 , 0.906
1 , -1.814 , 1.349616 , 0.337404 , 0.907
1 , -1.816 , 1.336576 , 0.334144 , 0.908
1 , -1.818 , 1.323504 , 0.330876 , 0.909
1 , -1.82 , 1.3104 , 0.3276 , 0.91
1 , -1.822 , 1.297264 , 0.324316 , 0.911
1 , -1.824 , 1.284096 , 0.321024 , 0.912
1 , -1.826 , 1.270896 , 0.317724 , 0.913
1 , -1.828 , 1.257664 , 0.314416 , 0.914
1 , -1.83 , 1.2444 , 0.3111 , 0.915
1 , -1.832 , 1.231104 , 0.307776 , 0.916
1 , -1.834 , 1.217776 , 0.304444 , 0.917
1 , -1.836 , 1.204416 , 0.301104 , 0.918
1 , -1.838 , 1.191024 , 0.297756 , 0.919
1 , -1.84 , 1.1776 , 0.2944 , 0.92
1 , -1.842 , 1.164144 , 0.291036 , 0.921
1 , -1.844 , 1.150656 , 0.287664 , 0.922
1 , -1.846 , 1.137136 , 0.284284 , 0.923
1 , -1.848 , 1.123584 , 0.280896 , 0.924
1 , -1.85 , 1.11 , 0.2775 , 0.925
1 , -1.852 , 1.096384 , 0.274096 , 0.926
1 , -1.854 , 1.082736 , 0.270684 , 0.927
1 , -1.856 , 1.069056 , 0.267264 , 0.928
1 , -1.858 , 1.055344 , 0.263836 , 0.929
1 , -1.86 , 1.0416 , 0.2604 , 0.93
1 , -1.862 , 1.027824 , 0.256956 , 0.931
1 , -1.864 , 1.014016 , 0.253504 , 0.932
1 , -1.866 , 1.000176 , 0.250044 , 0.933
1 , -1.868 , 0.986304 , 0.246576 , 0.934
1 , -1.87 , 0.9724 , 0.2431 , 0.935
1 , -1.872 , 0.958464 , 0.239616 , 0.936
1 , -1.874 , 0.944496 , 0.236124 , 0.937
1 , -1.876 , 0.930496 , 0.232624 , 0.938
1 , -1.878 , 0.916464 , 0.229116 , 0.939
1 , -1.88 , 0.9024 , 0.2256 , 0.94
1 , -1.882 , 0.888304 , 0.222076 , 0.941
1 , -1.884 , 0.874176 , 0.218544 , 0.942
1 , -1.886 , 0.860016 , 0.215004 , 0.943
1 , -1.888 , 0.845824 , 0.211456 , 0.944
1 , -1.89 , 0.8316 , 0.2079 , 0.945
1 , -1.892 , 0.817344 , 0.204336 , 0.946
1 , -1.894 , 0.803056 , 0.200764 , 0.947
1 , -1.896 , 0.788736 , 0.197184 , 0.948
1 , -1.898 , 0.774384 , 0.193596 , 0.949
1 , -1.9 , 0.76 , 0.19 , 0.95
1 , -1.902 , 0.745584 , 0.186396 , 0.951
1 , -1.904 , 0.731136 , 0.182784 , 0.952
1 , -1.906 , 0.716656 , 0.179164 , 0.953
1 , -1.908 , 0.702144 , 0.175536 , 0.954
1 , -1.91 , 0.6876 , 0.1719 , 0.955
1 , -1.912 , 0.673024 , 0.168256 , 0.956
1 , -1.914 , 0.658416 , 0.164604 , 0.957
1 , -1.916 , 0.643776 , 0.160944 , 0.958
1 , -1.918 , 0.629104 , 0.157276 , 0.959
1 , -1.92 , 0.6144 , 0.1536 , 0.96
1 , -1.922 , 0.599664 , 0.149916 , 0.961
1 , -1.924 , 0.584896 , 0.146224 , 0.962
1 , -1.926 , 0.570096 , 0.142524 , 0.963
1 , -1.928 , 0.555264 , 0.138816 , 0.964
1 , -1.93 , 0.5404 , 0.1351 , 0.965
1 , -1.932 , 0.525504 , 0.131376 , 0.966
1 , -1.934 , 0.510576 , 0.127644 , 0.967
1 , -1.936 , 0.495616 , 0.123904 , 0.968
1 , -1.938 , 0.480624 , 0.120156 , 0.969
1 , -1.94 , 0.4656 , 0.1164 , 0.97
1 , -1.942 , 0.450544 , 0.112636 , 0.971
1 , -1.944 , 0.435456 , 0.108864 , 0.972
1 , -1.946 , 0.420336 , 0.105084 , 0.973
1 , -1.948 , 0.405184 , 0.101296 , 0.974
1 , -1.95 , 0.39 , 0.0975 , 0.975
1 , -1.952 , 0.374784 , 0.093696 , 0.976
1 , -1.954 , 0.359536 , 0.089884 , 0.977
1 , -1.956 , 0.344256 , 0.086064 , 0.978
1 , -1.958 , 0.328944 , 0.082236 , 0.979
1 , -1.96 , 0.3136 , 0.0784 , 0.98
1 , -1.962 , 0.298224 , 0.074556 , 0.981
1 , -1.964 , 0.282816 , 0.070704 , 0.982
1 , -1.966 , 0.267376 , 0.066844 , 0.983
1 , -1.968 , 0.251904 , 0.062976 , 0.984
1 , -1.97 , 0.2364 , 0.0591 , 0.985
1 , -1.972 , 0.220864 , 0.055216 , 0.986
1 , -1.974 , 0.205296 , 0.051324 , 0.987
1 , -1.976 , 0.189696 , 0.047424 , 0.988
1 , -1.978 , 0.174064 , 0.043516 , 0.989
1 , -1.98 , 0.1584 , 0.0396 , 0.99
1 , -1.982 , 0.142704 , 0.035676 , 0.991
1 , -1.984 , 0.126976 , 0.031744 , 0.992
1 , -1.986 , 0.111216 , 0.027804 , 0.993
1 , -1.988 , 0.095424 , 0.023856 , 0.994
1 , -1.99 , 0.0796 , 0.0199 , 0.995
1 , -1.992 , 0.063744 , 0.015936 , 0.996
1 , -1.994 , 0.047856 , 0.011964 , 0.997
1 , -1.996 , 0.031936 , 0.007984 , 0.998
1 , -1.998 , 0.015984 , 0.003996 , 0.999
1 , -2 , 0 , 0 , 1
1 , -2 , 0 , 0 , 1
